Player,Team,Numbers,Name_Variations,Teammates,Games,Minutes,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PTS_AST,TPC,TPC/G,TPC/100,OFF_RTG,DEF_RTG,NET_RTG,eFG%,TS%,AST%,TOV%,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Daniel Hansson, Gustav Hansson, Robert Carpenter",9,43.1,35,13,23,56.5,3,7,42.9,6,8,75.0,5,7,12,5,2,0,2,7,23,14,49,5.4,56.9,151.0,118.7,32.3,63.0,66.0,38.5,6.0,12,9,75,2,1,50,7,3,42.9,8,1,1,0,0,1,2,11,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Felix Broström, Gustav Hansson, Robert Carpenter",9,26.1,11,4,9,44.4,1,2,50.0,2,3,66.7,1,5,6,2,1,0,3,2,12,5,16,1.8,32.8,133.2,123.5,9.7,50.0,53.3,50.0,19.6,4,2,50,3,1,33.3,2,1,50,2,0,1,1,0,1,0,4,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Daniel Hansson, Harry Hassler, Robert Carpenter, Sergey Sepman",6,19.1,10,4,8,50.0,2,3,66.7,0,1,0.0,0,1,1,5,3,0,0,1,8,13,23,3.8,66.9,130.9,101.7,29.2,62.5,59.2,125.0,0.0,4,2,50,1,0,0,2,2,100,2,2,0,0,0,0,2,2,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Felix Broström, Gustav Hansson, Tobias Sjöberg",7,18.2,17,7,12,58.3,2,4,50.0,1,1,100.0,0,1,1,3,1,0,1,1,13,8,25,3.6,66.5,141.0,128.9,12.1,66.7,68.3,42.9,6.1,5,4,80,1,0,0,4,2,50,4,0,0,0,0,1,0,2,0
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Gustav Hansson, Robert Carpenter, Sergey Sepman",7,17.9,7,2,5,40.0,0,1,0.0,3,4,75.0,0,2,2,4,2,0,2,1,8,9,16,2.3,47.1,123.5,155.0,-31.5,40.0,51.8,200.0,15.7,2,1,50,2,1,50,1,0,0,0,0,1,1,0,0,1,2,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Daniel Hansson, Robert Carpenter, Sergey Sepman",7,9.9,10,4,7,57.1,1,1,100.0,1,1,100.0,0,0,0,1,3,0,3,0,10,3,13,1.9,76.9,130.2,106.1,24.1,64.3,67.2,25.0,26.2,4,3,75,2,0,0,1,1,100,3,1,3,0,0,0,0,2,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Daniel Hansson, Felix Broström, Robert Carpenter",6,9.8,8,3,6,50.0,1,3,33.3,1,1,100.0,1,0,1,0,0,0,0,0,5,0,8,1.3,53.8,154.7,195.8,-41.1,58.3,62.1,0.0,0.0,1,1,100,2,1,50,3,1,33.3,1,1,0,0,0,0,0,0,0
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Gustav Hansson, Sergey Sepman, Tobias Sjöberg",4,8.5,8,2,4,50.0,0,1,0.0,4,4,100.0,0,1,1,2,2,0,1,0,6,5,13,3.2,82.5,120.6,75.7,44.9,50.0,69.4,100.0,11.4,2,2,100,0,0,0,1,0,0,2,0,1,0,0,0,0,2,2
Antonio Daye,BC Luleå,67,Antonio Daye,"Felix Broström, Gustav Hansson, Harry Hassler, Tobias Sjöberg",3,7.9,5,2,4,50.0,1,2,50.0,0,1,0.0,1,2,3,0,0,0,1,2,4,0,5,1.7,30.5,140.5,117.0,23.4,62.5,56.3,0.0,18.4,2,1,50,0,0,0,2,1,50,1,0,1,0,0,0,3,2,0
Antonio Daye,BC Luleå,67,Antonio Daye,"Caleb McGill, Daniel Hansson, Gustav Hansson, Tobias Sjöberg",5,7.8,4,1,1,100.0,1,1,100.0,1,2,50.0,0,3,3,0,0,0,2,2,4,0,4,0.8,35.4,132.6,83.5,49.1,150.0,106.4,0.0,51.5,0,0,0,0,0,0,1,1,100,0,1,2,0,0,0,1,0,0
