Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Köping Stars,Romeo Myrthil,7,Romeo Myrthil,26,25.1,652.1,194.0,7.5,75.0,176.0,42.6,18.0,63.0,28.6,26.0,36.0,72.2,40.0,69.0,109.0,87.0,22.0,34.0,38.0,0.0,182.2,14.6,9.6,4.3,5.4,196,390.0,15.0,19.3,17,1.5,24,4,33.0,29.8,11,-1.34,-4.66,3.32,2.8,3.2,81.0,43.0,53.1,34.0,13.0,38.2,71.0,20.0,28.2,31.0,3.0,23.0,12.0,0.0,3.0,41.0,68.0,49.0
Högsbo Basket,Jesper Hallberg,5,Jesper Hallberg,26,19.5,507.7,145.0,5.6,57.0,134.0,42.5,15.0,54.0,27.8,16.0,22.0,72.7,36.0,93.0,129.0,16.0,16.0,18.0,20.0,0.0,122.6,12.4,6.6,0.7,5.9,20,165.0,6.3,7.6,5,1.7,3,4,52.5,4.8,3,-4.03,-5.21,1.18,5.0,4.6,59.0,32.0,54.2,14.0,7.0,50,49.0,14.0,28.6,11.0,0.0,5.0,14.0,0.0,3.0,33.0,18.0,24.0
Södertälje BBK,Lukas Novakovic,6,Lukas Novakovic,26,13.3,346.5,79.0,3.0,25.0,88.0,28.4,10.0,51.0,19.6,19.0,28.0,67.9,15.0,18.0,33.0,17.0,17.0,-3.0,12.0,0.0,93.4,15.4,4.1,0.9,1.7,44,123.0,4.7,6.4,4,1.0,6,4,25.8,7.8,4,-4.67,-7.54,2.87,1.7,5.0,31.0,15.0,48.4,7.0,1.0,14.3,51.0,11.0,21.6,7.0,0.0,4.0,4.0,0.0,4.0,19.0,24.0,21.0
Köping Stars,Tim Jonsson,12,Tim Jonsson,26,11.1,288.2,51.0,2.0,18.0,53.0,34,12.0,39.0,30.8,3.0,4.0,75,5.0,7.0,12.0,15.0,6.0,23.0,2.0,0.0,49.7,9.0,2.5,0.7,0.6,26,77.0,3.0,3.8,5,2.5,3,0,83.3,3.0,2,-2.52,-5.77,3.24,2.9,4.7,13.0,8.0,61.5,4.0,1.0,25,42.0,17.0,40.5,3.0,1.0,0.0,2.0,0.0,1.0,16.0,20.0,13.0
Borås Basket,Filip Larsson,14,Filip Larsson,26,3.4,88.6,22.0,0.8,5.0,22.0,22.7,3.0,14.0,21.4,9.0,10.0,90,4.0,6.0,10.0,8.0,5.0,0.0,8.0,0.0,29.2,17.1,1.0,0.4,0.5,18,40.0,1.5,1.8,0,0,0,0,0,0.0,0,-4.37,-7.82,3.45,2.0,4.5,4.0,1.0,25,4.0,1.0,25,14.0,3.0,21.4,1.0,1.0,3.0,3.0,0.0,1.0,4.0,7.0,10.0
Jämtland Basket,Keaston Willis,0,Keaston Willis,25,26.8,670.6,454.0,18.2,137.0,297.0,46.1,62.0,169.0,36.7,118.0,134.0,88.1,35.0,68.0,103.0,51.0,35.0,-4.0,34.0,0.0,340.8,26.4,22.7,2.5,5.1,120,574.0,23.0,28.7,34,3.4,18,9,77.4,24.0,10,4.3,1.52,2.77,2.2,2.5,77.0,45.0,58.4,35.0,18.0,51.4,151.0,56.0,37.1,26.0,17.0,12.0,18.0,0.0,2.0,69.0,127.0,92.0
Köping Stars,Dragos Andrei Diculescu,31,Dragos Andrei Diculescu,25,27.3,683.3,335.0,13.4,122.0,252.0,48.4,27.0,74.0,36.5,64.0,75.0,85.3,40.0,107.0,147.0,84.0,24.0,-13.0,47.0,0.0,280.3,21.4,16.6,4.2,7.3,160,495.0,19.8,24.5,31,2.6,32,8,43.6,38.5,12,-2.41,-3.79,1.38,2.4,2.0,104.0,63.0,60.6,77.0,32.0,41.6,73.0,24.0,32.9,39.0,7.0,29.0,11.0,0.0,5.0,80.0,67.0,59.0
Norrköping Dolphins,Dallion Johnson,23,Dallion Johnson,25,21.9,547.3,320.0,12.8,117.0,260.0,45,59.0,153.0,38.6,27.0,38.0,71.1,18.0,36.0,54.0,32.0,18.0,2.0,24.0,0.0,271.4,25.6,14.2,1.4,2.4,74,394.0,15.8,17.5,21,2.6,16,8,53.8,19.5,8,2.33,-0.74,3.07,2.4,3.4,48.0,30.0,62.5,44.0,17.0,38.6,140.0,59.0,42.1,21.0,21.0,7.0,14.0,0.0,1.0,65.0,81.0,34.0
Södertälje BBK,Oliver Gehrke,31,Oliver Gehrke,25,25.7,641.9,301.0,12.0,114.0,222.0,51.4,22.0,76.0,28.9,51.0,107.0,47.7,32.0,66.0,98.0,23.0,13.0,6.0,23.0,0.0,249.7,22.1,15.6,1.2,5.1,43,344.0,13.8,17.9,17,2.8,11,6,62.3,15.6,6,-0.38,-2.91,2.53,3.5,3.4,121.0,76.0,62.8,23.0,12.0,52.2,72.0,20.0,27.8,33.0,0.0,4.0,12.0,0.0,2.0,70.0,23.0,36.0
Sloga Uppsala,Milutin Vujicic,27,Milutin Vujicic,25,28.2,704.9,266.0,10.6,94.0,230.0,40.9,39.0,117.0,33.3,39.0,56.0,69.6,5.0,90.0,95.0,82.0,19.0,6.0,55.0,0.0,292.5,21.9,12.5,3.8,4.5,163,429.0,17.2,20.1,18,3.6,8,9,75.3,16.0,5,-5.02,-5.3,0.28,2.1,2.5,58.0,27.0,46.6,37.0,16.0,43.2,102.0,34.0,33.3,24.0,17.0,22.0,15.0,0.0,14.0,41.0,44.0,30.0
