# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 348
# Qualified players exported: 146
# Total stints used: 4258
# Garbage time stints excluded: 157
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
Telekom Baskets Bonn,5,Birts T.,669,0.14,-0.6,-0.46
RASTA Vechta,21,Thiemann L.,278,0.02,-0.49,-0.46
VET-CONCEPT Gladiators Trier,15,Roland J.,525,-0.8,0.27,-0.53
ratiopharm ulm,0,Weidemann N.,265,-0.64,0.06,-0.58
ROSTOCK SEAWOLVES,0,Crockett Jr. T.,443,0.18,-0.79,-0.62
Science City Jena,13,Braxton JR K.,445,-1.62,0.97,-0.66
SYNTAINICS MBC,23,Callison C.,426,2.1,-2.85,-0.75
RASTA Vechta,5,Bamba T.,594,1.03,-1.79,-0.76
NINERS Chemnitz,15,Brewer T.,407,1.58,-2.35,-0.76
Fitness First Würzburg Baskets,5,Carr M.,407,1.63,-2.5,-0.87
Basketball Löwen Braunschweig,25,Sherfield G.,360,-1.05,0.16,-0.88
ROSTOCK SEAWOLVES,9,Lansdowne D.,377,0.5,-1.4,-0.9
NINERS Chemnitz,2,Sibande N.,339,0.13,-1.07,-0.94
SYNTAINICS MBC,0,Thomas K.,328,-1.11,0.15,-0.97
NINERS Chemnitz,12,Sow A.,431,-0.68,-0.37,-1.06
RASTA Vechta,14,Herkenhoff P.,389,-0.05,-1.01,-1.06
BMA365 Bamberg Baskets,11,Balint R.,534,0.17,-1.25,-1.07
SYNTAINICS MBC,31,Reaves S.,532,0.38,-1.48,-1.11
MLP Academics Heidelberg,3,McClain K.,284,0.38,-1.59,-1.21
FC Bayern München Basketball,10,Jessup J.,361,-0.98,-0.33,-1.31
RASTA Vechta,10,Brown T.,570,-0.43,-0.89,-1.32
EWE Baskets Oldenburg,21,Hinrichs S.,298,-0.38,-0.96,-1.34
EWE Baskets Oldenburg,11,Tischler N.,459,-3.28,1.94,-1.35
NINERS Chemnitz,0,Yebo K.,457,-0.55,-0.81,-1.36
ROSTOCK SEAWOLVES,10,Kolenda L.,401,-1.15,-0.28,-1.43
BMA365 Bamberg Baskets,15,Petkovic A.,259,-0.05,-1.38,-1.43
ROSTOCK SEAWOLVES,4,Baggette E.,301,-1.67,0.11,-1.56
Veolia Towers Hamburg,8,Grey J.,290,-0.72,-0.85,-1.58
NINERS Chemnitz,91,Minchev Y.,454,-0.42,-1.17,-1.59
SKYLINERS,33,Hawkins R.,541,-0.88,-0.77,-1.65
ROSTOCK SEAWOLVES,29,Klassen O.,346,-2.05,0.35,-1.7
BMA365 Bamberg Baskets,27,Krimmer M.,295,-1.69,-0.09,-1.78
Science City Jena,15,Bohannon N.,456,-3.5,1.7,-1.8
