Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Manchester Basketball,0,Patrick Smith Jr,,4,27.1,108.4,72,18.0,28,51,54.9,11,22,50.0,5,6,83.3,1,11,12,16,10,2,9,3,65.7,67.1,25.0,114.9,21.6,6.6,1.0,10.1,5.6,21.5,4.6,1.5,14.4,0.12,13.48,8.03,5.45,16,10,62.5,13,7,53.8,22,11,50,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Caledonia Gladiators,6,Kyle Jimenez,,1,40.0,40.0,7,7.0,3,7,42.9,1,3,33.3,0,0,0,2,3,5,15,1,0,3,1,50.0,50.0,12.1,70.0,9.5,4.1,5.9,8.3,7.1,60.0,1.3,0.0,30.0,0.0,11.86,7.15,4.71,3,2,66.7,1,0,0,3,1,33.3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,3,Gabriel Osbuhein,,1,23.7,23.7,4,4.0,2,4,50.0,0,0,0,0,2,0.0,2,4,6,7,4,0,0,5,50.0,41.0,9.3,82.0,4.4,0.0,8.6,20.0,13.9,32.2,8.3,0.0,0.0,0.5,11.81,4.14,7.67,4,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire Phoenix,13,Patrick Robinson,,5,28.5,142.6,123,24.6,37,72,51.4,3,12,25.0,46,55,83.6,6,18,24,23,5,1,9,13,53.5,63.9,31.1,116.9,29.7,2.9,3.9,14.7,8.7,32.9,1.7,0.7,8.6,0.76,10.91,7.57,3.33,42,27,64.3,18,7,38.9,12,3,25,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Leicester Riders,13,Donald Carey Jr,,2,32.7,65.4,31,15.5,8,17,47.1,5,11,45.5,10,12,83.3,0,5,5,23,2,0,8,5,61.8,69.6,21.1,102.4,18.5,6.6,0.0,8.9,4.5,49.3,1.5,0.0,26.4,0.71,10.59,8.82,1.77,2,2,100,4,1,25,11,5,45.5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,12,Kino Lily Jr,,4,34.4,137.7,89,22.2,32,61,52.5,14,33,42.4,11,13,84.6,1,5,6,21,4,0,9,7,63.9,66.7,24.0,117.5,28.1,10.4,0.8,3.7,2.3,25.7,1.5,0.0,11.9,0.21,9.72,8.75,0.98,5,3,60,23,15,65.2,33,14,42.4,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Surrey 89ers,1,Owen Koonce,,1,27.8,27.8,12,12.0,4,6,66.7,2,4,50.0,2,2,100.0,1,4,5,2,2,0,1,1,83.3,87.2,13.4,152.3,16.3,5.4,5.0,16.4,11.2,12.9,3.8,0.0,12.7,0.33,9.57,7.01,2.56,1,1,100,1,1,100,4,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caledonia Gladiators,24,Matthew Ragsdale,,1,40.0,40.0,21,21.0,7,16,43.8,6,15,40.0,1,2,50.0,1,5,6,3,0,0,1,0,62.5,62.2,21.7,117.4,28.4,20.3,2.9,13.9,8.6,14.3,0.0,0.0,5.6,0.12,8.51,9.18,-0.68,0,0,0,1,1,100,15,6,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Basketball,2,Max Jones,,4,29.0,116.1,85,21.2,32,68,47.1,15,32,46.9,6,7,85.7,1,8,9,12,2,1,8,10,58.1,59.8,29.5,107.5,25.5,9.6,0.9,6.8,3.9,15.4,0.9,0.7,10.1,0.1,8.1,6.23,1.87,23,11,47.8,13,6,46.2,32,15,46.9,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
London Lions,23,Kameron Mcgusty,,1,25.2,25.2,11,11.0,5,10,50.0,1,3,33.3,0,0,0,0,3,3,3,1,0,1,1,55.0,55.0,23.6,100.0,16.2,4.4,0.0,14.0,7.8,31.7,2.3,0.0,9.1,0.0,8.09,2.1,5.99,3,2,66.7,4,2,50,3,1,33.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
