game_id,game_date,period,home_team,away_team,home_lineup,away_lineup,start_time,end_time,duration,possessions,home_score,away_score,home_score_end,away_score_end,home_points,away_points,home_vs_starters,away_vs_starters,home_fga,home_fgm,home_fg3a,home_fg3m,home_fta,home_ftm,home_oreb,home_dreb,home_ast,home_stl,home_blk,home_tov,home_pf,away_fga,away_fgm,away_fg3a,away_fg3m,away_fta,away_ftm,away_oreb,away_dreb,away_ast,away_stl,away_blk,away_tov,away_pf,home_rim_att,home_rim_made,home_otd_2pt_att,home_otd_2pt_made,home_otd_3pt_att,home_otd_3pt_made,away_rim_att,away_rim_made,away_otd_2pt_att,away_otd_2pt_made,away_otd_3pt_att,away_otd_3pt_made,home_pass_to,home_dribble_to,home_defense_to,home_misc_to,away_pass_to,away_dribble_to,away_defense_to,away_misc_to,home_second_chance_pts,home_fast_break_pts,home_pts_off_tov,away_second_chance_pts,away_fast_break_pts,away_pts_off_tov
2778589,2026-01-23,2,Leicester Riders,Surrey 89ers,"Flynn Boardman-Raffet,Marc Loving,Nathaniel Martin,Olutomiwa Sulaiman,Travis Evee","Michael Graham,Nedas Cholevinskas,Ronald Polite Iii,Tayo Ogedengbe,Tyrin Lawrence",810,861,51,0.96,45,23,47,26,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0
2778589,2026-01-23,2,Leicester Riders,Surrey 89ers,"Flynn Boardman-Raffet,Nathaniel Martin,Olutomiwa Sulaiman,Raequan Battle,Travis Evee","Michael Graham,Nedas Cholevinskas,Ronald Polite Iii,Tayo Ogedengbe,Tyrin Lawrence",861,962,101,2.4,47,26,50,30,3,4,0,0,3,1,2,0,2,1,1,0,1,0,0,0,1,2,2,0,0,0,0,0,1,1,0,0,0,2,0,0,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2778589,2026-01-23,2,Leicester Riders,Surrey 89ers,"Flynn Boardman-Raffet,Nathaniel Martin,Olutomiwa Sulaiman,Raequan Battle,Spencer Johnson","Michael Graham,Nedas Cholevinskas,Ronald Polite Iii,Tayo Ogedengbe,Tyrin Lawrence",962,1010,48,1.44,50,30,53,31,3,1,0,0,1,1,1,1,0,0,0,2,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778589,2026-01-23,2,Leicester Riders,Surrey 89ers,"Flynn Boardman-Raffet,Marc Loving,Nathaniel Martin,Raequan Battle,Spencer Johnson","Michael Graham,Nedas Cholevinskas,Ronald Polite Iii,Tayo Ogedengbe,Tyrin Lawrence",1010,1043,33,0.96,53,31,53,31,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2778589,2026-01-23,2,Leicester Riders,Surrey 89ers,"Flynn Boardman-Raffet,Marc Loving,Nathaniel Martin,Raequan Battle,Spencer Johnson","Isiah Small,Kino Lily Jr,Michael Graham,Ronald Polite Iii,Tyrin Lawrence",1043,1071,28,0.96,53,31,53,33,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2778589,2026-01-23,2,Leicester Riders,Surrey 89ers,"Marc Loving,Nathaniel Martin,Raequan Battle,Spencer Johnson,Travis Evee","Andrew Lawrence,Isiah Small,Kino Lily Jr,Michael Graham,Tyrin Lawrence",1071,1190,119,3.0,53,33,55,40,2,7,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,3,3,1,1,0,0,0,1,3,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2778589,2026-01-23,2,Leicester Riders,Surrey 89ers,"Flynn Boardman-Raffet,Marc Loving,Nathaniel Martin,Raequan Battle,Spencer Johnson","Isiah Small,Kino Lily Jr,Michael Graham,Ronald Polite Iii,Tyrin Lawrence",1190,1200,10,0.55,57,40,57,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778589,2026-01-23,3,Leicester Riders,Surrey 89ers,"Donald Carey Jr,Marc Loving,Nathaniel Martin,Raequan Battle,Spencer Johnson","Isiah Small,Kino Lily Jr,Michael Graham,Ronald Polite Iii,Tyrin Lawrence",1200,1407,207,5.94,57,40,62,50,5,10,0,0,5,2,2,1,0,0,0,1,2,0,0,1,2,5,4,1,0,2,2,0,3,3,0,0,0,0,1,0,2,1,2,1,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
2778589,2026-01-23,3,Leicester Riders,Surrey 89ers,"Donald Carey Jr,Marc Loving,Nathaniel Martin,Raequan Battle,Spencer Johnson","Haydn Ling,Isiah Small,Kino Lily Jr,Ronald Polite Iii,Tyrin Lawrence",1407,1492,85,2.94,62,50,65,53,3,3,0,0,3,1,2,1,0,0,0,2,1,0,0,0,1,2,1,1,0,2,1,0,2,2,0,0,0,0,0,0,1,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2778589,2026-01-23,3,Leicester Riders,Surrey 89ers,"Donald Carey Jr,Marc Loving,Nathaniel Martin,Raequan Battle,Spencer Johnson","Haydn Ling,Isiah Small,Kino Lily Jr,Nedas Cholevinskas,Tyrin Lawrence",1492,1592,100,2.88,65,53,67,55,2,2,0,0,2,0,1,0,2,2,0,1,0,1,0,0,1,1,1,0,0,2,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
