Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,UNAST_RIM_MADE,UNAST_3PT_MADE,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Helsinki Seagulls,Ricky Waxlax,47,Ricky Waxlax,27,22.9,618.4,157.0,5.8,57.0,141.0,40.4,26.0,89.0,29.2,17.0,30.0,56.7,13.0,66.0,79.0,20.0,15.0,9.0,14.0,60.0,149.0,12.5,6.8,0.9,3.4,44,201.0,7.4,8.7,12,1.7,8,2,67.6,8.9,7,-3.39,-6.87,3.48,3.4,4.7,48.0,28.0,58.3,2.0,1.0,50,89.0,26.0,29.2,12.0,0.0,8.0,2.0,0.0,4.0,22.0,42.0,36.0
Salon Vilpas,Daniel Rantapaju,28,Daniel Rantapaju,27,8.6,232.3,62.0,2.3,23.0,67.0,34.3,11.0,41.0,26.8,5.0,8.0,62.5,5.0,9.0,14.0,32.0,4.0,1.0,20.0,36.0,82.1,18.1,2.6,1.4,0.6,51,113.0,4.2,4.8,0,0.0,2,0,0.0,4.0,2,-5.97,-7.62,1.65,2.0,3.9,12.0,6.0,50,14.0,6.0,42.9,41.0,11.0,26.8,3.0,2.0,13.0,4.0,0.0,3.0,16.0,7.0,9.0
Helsinki Seagulls,Elias Leskinen,5,Elias Leskinen,27,2.6,70.2,11.0,0.4,5.0,9.0,55.6,0.0,3.0,0,1.0,4.0,25,8.0,6.0,14.0,1.0,1.0,2.0,3.0,14.0,5.5,4.1,0.5,0.0,0.6,3,14.0,0.5,0.6,0,0,0,0,0,0.0,0,-6.78,-9.61,2.83,4.1,4.8,4.0,4.0,100,0.0,0.0,0,3.0,0.0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0
Kataja Basket,Eetu Lähdetniemi,10,Eetu Lähdetniemi,27,3.2,85.9,10.0,0.4,4.0,9.0,44.4,0.0,0.0,0,2.0,6.0,33.3,2.0,10.0,12.0,4.0,1.0,0.0,5.0,17.0,14.1,8.5,0.4,0.2,0.5,5,15.0,0.6,0.7,0,0.0,1,0,0.0,1.0,1,-9.15,-11.27,2.12,3.3,4.7,7.0,3.0,42.9,2.0,1.0,50,0.0,0.0,0,1.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,1.0
Kataja Basket,Henri Kantonen,55,Henri Kantonen,26,31.4,815.7,321.0,12.3,110.0,258.0,42.6,45.0,152.0,29.6,56.0,65.0,86.2,34.0,88.0,122.0,148.0,23.0,6.0,63.0,55.0,303.0,19.3,14.3,6.6,5.4,316,637.0,24.5,28.3,32,2.5,21,9,64.1,32.0,13,1.33,-0.94,2.27,2.1,1.7,67.0,49.0,73.1,37.0,15.0,40.5,152.0,45.0,29.6,39.0,28.0,43.0,17.0,0.0,3.0,53.0,70.0,44.0
Tapiolan Honka,Iiro Tuomi,25,Iiro Tuomi,26,15.1,392.8,244.0,9.4,89.0,147.0,60.5,5.0,17.0,29.4,61.0,89.0,68.5,48.0,41.0,89.0,24.0,7.0,5.0,22.0,61.0,153.8,18.8,9.4,0.9,3.4,56,300.0,11.5,11.6,14,2.8,9,3,67.8,10.3,5,1.45,-1.85,3.3,4.1,2.2,105.0,71.0,67.6,10.0,3.0,30,17.0,5.0,29.4,29.0,0.0,10.0,5.0,0.0,7.0,40.0,37.0,46.0
Kouvot,Aarni Korkiatupa,22,Aarni Korkiatupa,26,27.1,704.7,232.0,8.9,81.0,186.0,43.5,31.0,86.0,36,39.0,45.0,86.7,29.0,85.0,114.0,42.0,18.0,7.0,24.0,38.0,192.8,13.0,9.5,1.7,4.7,100,332.0,12.8,13.6,20,2.9,15,4,59.7,17.8,7,-1.91,-4.66,2.75,3.3,3.7,68.0,37.0,54.4,20.0,6.0,30,86.0,31.0,36,20.0,1.0,13.0,10.0,0.0,1.0,40.0,74.0,55.0
Tampereen Pyrintö,Erik Muhonen,15,Erik Muhonen,26,25.2,656.5,231.0,8.9,88.0,188.0,46.8,20.0,57.0,35.1,35.0,46.0,76.1,41.0,68.0,109.0,44.0,13.0,10.0,38.0,35.0,197.0,15.6,9.7,1.8,4.6,97,328.0,12.6,13.8,19,2.7,13,6,60.7,17.6,7,-1.32,-3.94,2.62,3.5,3.6,91.0,52.0,57.1,20.0,5.0,25,57.0,20.0,35.1,23.0,0.0,17.0,19.0,0.0,2.0,46.0,51.0,63.0
Kobrat,Miikka Marttinen,11,Miikka Marttinen,26,23.8,619.9,164.0,6.3,56.0,143.0,39.2,21.0,80.0,26.2,31.0,44.0,70.5,25.0,55.0,80.0,38.0,13.0,6.0,32.0,64.0,162.6,13.5,7.3,1.7,3.5,83,247.0,9.5,10.9,4,1.0,5,4,29.6,6.8,4,-6.45,-6.14,-0.31,3.0,4.1,53.0,31.0,58.5,6.0,2.0,33.3,80.0,21.0,26.2,8.0,1.0,20.0,8.0,0.0,4.0,17.0,31.0,29.0
Lahti Basketball,Arttu Saarijärvi,1,Arttu Saarijärvi,26,18.2,471.9,93.0,3.6,35.0,80.0,43.8,8.0,36.0,22.2,15.0,25.0,60,28.0,35.0,63.0,57.0,13.0,1.0,33.0,62.0,92.2,9.5,3.7,2.2,2.5,117,210.0,8.1,8.3,8,4.0,3,2,103.1,4.9,2,-5.01,-7.02,2.0,2.5,3.6,34.0,22.0,64.7,9.0,4.0,44.4,36.0,8.0,22.2,8.0,1.0,19.0,13.0,1.0,0.0,21.0,27.0,27.0
