Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Helsinki Seagulls,3,Kahron Ross,,27,33.5,904.4,434,16.1,176,340,51.8,26,73,35.6,56,73,76.7,18,81,99,227,57,2,65,53,55.6,58.3,22.2,99.3,21.1,3.5,2.0,8.7,5.4,43.2,3.3,0.2,14.9,0.21,12.84,6.12,6.72,99,64,64.6,164,84,51.2,73,26,35.6,39,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Salon Vilpas,5,Jalen Brooks,,29,28.1,815.4,487,16.8,175,331,52.9,40,98,40.8,97,151,64.2,97,142,239,61,50,26,45,75,58.9,61.3,23.1,110.1,21.5,4.3,11.8,17.1,14.5,12.1,3.2,3.1,10.2,0.46,11.5,6.97,4.54,126,80,63.5,65,24,36.9,98,40,40.8,22,16,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Helsinki Seagulls,4,Rene Rougeau,,25,31.0,775.7,363,14.5,135,304,44.4,28,79,35.4,65,85,76.5,56,158,214,87,54,59,51,89,49.0,53.2,22.9,92.5,18.9,4.1,7.1,19.8,13.5,18.7,3.6,7.6,13.0,0.28,10.28,3.67,6.61,128,76,59.4,76,22,28.9,79,28,35.4,30,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Salon Vilpas,3,Claudell Harris Jr.,,6,26.0,155.8,120,20.0,43,93,46.2,18,39,46.2,16,20,80.0,2,26,28,33,2,2,18,13,55.9,58.9,32.6,100.2,25.6,8.3,1.3,15.8,8.9,33.5,0.7,1.3,15.0,0.22,9.97,6.66,3.3,27,19,70.4,25,6,24,39,18,46.2,8,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kataja Basket,2,De'Vion Harmon,,19,31.2,592.3,534,28.1,172,403,42.7,50,163,30.7,140,166,84.3,10,68,78,77,32,0,53,20,48.9,56.1,39.1,100.9,36.4,11.1,1.7,12.4,6.9,26.7,2.8,0.0,10.0,0.41,9.64,7.15,2.49,141,79,56,95,41,43.2,163,50,30.7,10,39,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Korihait,20,Frank Champion,,18,36.1,650.6,423,23.5,166,291,57.0,5,19,26.3,86,116,74.1,45,113,158,74,24,17,62,46,57.9,61.8,27.4,104.7,29.2,1.3,8.1,18.2,13.4,19.7,1.9,2.7,15.3,0.4,9.56,5.55,4.01,206,126,61.2,34,13,38.2,19,5,26.3,24,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Bisons Loimaa,31,Dean Keeler,,29,29.8,863.0,515,17.8,207,344,60.2,0,2,0.0,101,138,73.2,112,201,313,64,22,28,56,81,60.2,63.6,23.7,111.8,23.2,0.1,13.5,23.9,18.7,13.3,1.3,3.1,12.2,0.4,9.0,5.88,3.12,259,160,61.8,64,33,51.6,2,0,0,23,24,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Bisons Loimaa,11,Tevaun Kokko,,29,32.1,932.1,589,20.3,209,477,43.8,87,217,40.1,84,100,84.0,32,82,114,126,47,10,91,50,52.9,56.5,29.1,96.2,26.5,9.8,3.6,9.0,6.3,23.5,2.6,1.0,14.9,0.21,8.81,6.13,2.67,160,84,52.5,89,33,37.1,217,87,40.1,39,46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Tapiolan Honka,7,Aj Ferguson,,22,29.0,638.7,316,14.4,115,232,49.6,21,77,27.3,65,89,73.0,42,89,131,73,53,14,36,57,54.1,58.3,19.7,102.9,17.2,4.2,6.1,13.5,9.7,17.2,4.0,2.1,11.7,0.38,8.8,3.62,5.18,115,74,64.3,25,10,40,77,21,27.3,15,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
KTP-Basket,4,Tuomas Hirvonen,,22,29.0,638.6,187,8.5,70,170,41.2,34,102,33.3,13,20,65.0,19,34,53,160,23,1,53,50,51.2,52.3,15.8,80.7,11.1,6.0,2.9,5.5,4.2,39.3,1.9,0.2,22.9,0.12,8.49,3.25,5.24,29,20,69,39,16,41,102,34,33.3,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
